task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
antonym,preimage_matched,cue1,0,0.04118369147181511,0.013914742709477892,170,0.02954217419028282,0.02268972864660047,40
antonym,preimage_matched,cue1,1,0.04613995924592018,0.009593519558536932,170,0.044106993824243546,0.017176940962642984,40
antonym,preimage_matched,cue1,2,0.0913056805729866,0.009352962649154539,170,0.08963654190301895,0.016107842360039242,40
antonym,preimage_matched,cue1,3,0.06363905966281891,0.007317130995349606,170,0.06293688714504242,0.011891238203399157,40
antonym,preimage_matched,cue1,4,0.03620181232690811,0.0059194019281837455,170,0.036009203642606735,0.008344176155924728,40
antonym,preimage_matched,cue1,5,0.030624881386756897,0.0057413032659309774,170,0.02802887186408043,0.007760271092174976,40
antonym,preimage_matched,cue1,6,0.007644887547940016,0.004217279978466495,170,0.0029441379010677338,0.006908415477192987,40
antonym,preimage_matched,cue1,7,-0.0006482771132141352,0.0041473045243489185,170,-0.002654289361089468,0.0076528214538817444,40
antonym,preimage_matched,cue1,8,0.0017179107526317239,0.0036709510319097235,170,-0.0031969696283340454,0.0072954900453863275,40
antonym,preimage_matched,cue1,9,-0.004106161650270224,0.003186120324292552,170,-0.007214990444481373,0.006780902635762265,40
antonym,preimage_matched,cue1,10,0.00018145213834941387,0.002526866414350131,170,-0.004809617064893246,0.004446442455878613,40
antonym,preimage_matched,cue1,11,-0.0015890701906755567,0.0019352853674528454,170,-0.0017353094881400466,0.002979300552510735,40
antonym,preimage_matched,cue1,12,-0.0012551115360110998,0.0015685212385140527,170,-0.00029867590637877584,0.002636592157375994,40
antonym,preimage_matched,cue1,13,-0.0027327192947268486,0.0008298347937737912,170,-0.003600963857024908,0.001571360766333497,40
antonym,preimage_matched,cue1,14,-0.003020972479134798,0.0005697032173959644,170,-0.004160434938967228,0.0012261266529481085,40
antonym,preimage_matched,cue1,15,-0.0019496444147080183,0.0004762100269295478,170,-0.002850546035915613,0.001085267131117152,40
antonym,preimage_matched,cue1,16,-0.0008551760693080723,0.00043765101940344527,170,-0.0014301917981356382,0.0009202116201433683,40
antonym,preimage_matched,cue1,17,-0.0006262673996388912,0.00036842117878970517,170,-0.0012361615663394332,0.0007112499608203495,40
antonym,preimage_matched,cue1,18,-4.2835756175918505e-05,0.0003174656726494286,170,0.00023271143436431885,0.0006569199235061634,40
antonym,preimage_matched,cue1,19,6.969693640712649e-05,0.00031185655336832876,170,-4.680976417148486e-05,0.0006767230006356212,40
antonym,preimage_matched,cue1,20,0.00021440825366880745,0.00030999768036705095,170,0.0003477342543192208,0.0007044344090763562,40
antonym,preimage_matched,cue1,21,0.0005314102745614946,0.00028920153866525536,170,0.0008127338951453567,0.0006477477759118764,40
antonym,preimage_matched,cue1,22,0.0005779632483609021,0.0002792353286415066,170,0.00036289170384407043,0.0005332408667451946,40
antonym,preimage_matched,cue1,23,0.00018490587535779923,0.00023203244380131386,170,0.00010048896365333349,0.00044431149339972057,40
antonym,preimage_matched,cue1,24,0.0001284509926335886,0.00023064112836029252,170,0.0005078576505184174,0.0005293276011737513,40
antonym,preimage_matched,cue1,25,0.00027689742273651063,0.0002252058498479776,170,0.0006173588335514069,0.0005080969969832313,40
antonym,preimage_matched,cue1,26,0.00011012904724339023,0.00020521712574871024,170,0.00048177092685364187,0.0004762031039650042,40
antonym,preimage_matched,cue1,27,0.0,0.0,170,0.0,0.0,40
antonym,preimage_matched,target1,0,-0.20884969830513,0.018945294197556316,170,-0.18697325885295868,0.039953870503063156,40
antonym,preimage_matched,target1,1,-0.2071070522069931,0.0190487762232395,170,-0.19056884944438934,0.039502704656219405,40
antonym,preimage_matched,target1,2,-0.195165753364563,0.019349374216273064,170,-0.18191900849342346,0.039205725426688036,40
antonym,preimage_matched,target1,3,-0.21135666966438293,0.01782441034935574,170,-0.1936594396829605,0.03739893921082065,40
antonym,preimage_matched,target1,4,-0.24551130831241608,0.017300685881356623,170,-0.25837579369544983,0.036813052683405977,40
antonym,preimage_matched,target1,5,-0.2441181242465973,0.015121153001607534,170,-0.21700188517570496,0.02696850034219726,40
antonym,preimage_matched,target1,6,-0.21082085371017456,0.014315470699597809,170,-0.19938938319683075,0.025833880320105283,40
antonym,preimage_matched,target1,7,-0.20882344245910645,0.013908951802931642,170,-0.1993286907672882,0.024878360110085346,40
antonym,preimage_matched,target1,8,-0.16620910167694092,0.012759020849781495,170,-0.17980395257472992,0.023978947600084927,40
antonym,preimage_matched,target1,9,-0.14523668587207794,0.011435481558400724,170,-0.15986362099647522,0.02416379389239328,40
antonym,preimage_matched,target1,10,-0.14267192780971527,0.011913587351503437,170,-0.15584169328212738,0.02689582468439924,40
antonym,preimage_matched,target1,11,-0.06132201477885246,0.007929201359902539,170,-0.05672739818692207,0.017226933455834557,40
