icl_example_index,token_role,layer,feature_dim,target_dim,best_alpha,cv_mse,alpha_pinned,train_sample_count,test_sample_count,train_mse,test_mse,train_mean_squared_l2,test_mean_squared_l2
1,pre_label_token,0,4096,4096,0.1,0.19794093072414398,True,3400,1190,0.19782809913158417,0.2171173656688017,810.3038940429688,889.3127494747899
1,pre_label_token,1,4096,4096,3162277.6601683795,0.19791536033153534,False,3400,1190,0.19741304218769073,0.21781356074229008,808.6038818359375,892.1643579306723
1,pre_label_token,2,4096,4096,3162277.6601683795,0.19791141152381897,False,3400,1190,0.19742929935455322,0.2176594565896427,808.67041015625,891.5331210609244
1,pre_label_token,3,4096,4096,3162277.6601683795,0.19790080189704895,False,3400,1190,0.19742123782634735,0.2176716844574744,808.6373901367188,891.583206407563
1,pre_label_token,4,4096,4096,3162277.6601683795,0.19790472090244293,False,3400,1190,0.1973964124917984,0.21770841614538883,808.5357666015625,891.7336659663865
1,pre_label_token,5,4096,4096,3162277.6601683795,0.1979072391986847,False,3400,1190,0.1973768025636673,0.21774432719254694,808.4553833007812,891.8807641806723
1,pre_label_token,6,4096,4096,3162277.6601683795,0.19790887832641602,False,3400,1190,0.1973823755979538,0.21771011031976267,808.4782104492188,891.7405987394958
1,pre_label_token,7,4096,4096,3162277.6601683795,0.19790959358215332,False,3400,1190,0.1973809003829956,0.21774256409717208,808.47216796875,891.873575367647
1,pre_label_token,8,4096,4096,3162277.6601683795,0.19790121912956238,False,3400,1190,0.19737361371517181,0.2177500604581432,808.4423217773438,891.9042476365546
1,pre_label_token,9,4096,4096,3162277.6601683795,0.19788946211338043,False,3400,1190,0.1973598301410675,0.21782851179106896,808.3858642578125,892.2256039915966
1,pre_label_token,10,4096,4096,3162277.6601683795,0.19788695871829987,False,3400,1190,0.1973530352115631,0.21782525006462547,808.3580322265625,892.2122045693277
1,pre_label_token,11,4096,4096,1000000.0,0.19787061214447021,False,3400,1190,0.19660711288452148,0.21827192386659253,805.302734375,894.0417804621849
1,pre_label_token,12,4096,4096,1000000.0,0.1978677362203598,False,3400,1190,0.1966012716293335,0.2182662931810908,805.27880859375,894.018743434874
1,pre_label_token,13,4096,4096,1000000.0,0.19787415862083435,False,3400,1190,0.19658377766609192,0.2182243667730764,805.2071533203125,893.847006302521
1,pre_label_token,14,4096,4096,1000000.0,0.19785362482070923,False,3400,1190,0.19653768837451935,0.21808605194091796,805.0183715820312,893.280455619748
1,pre_label_token,15,4096,4096,1000000.0,0.19785471260547638,False,3400,1190,0.19653387367725372,0.21806215879296054,805.0027465820312,893.1826155462185
1,pre_label_token,16,4096,4096,1000000.0,0.19785423576831818,False,3400,1190,0.19654127955436707,0.21807775577577224,805.0330810546875,893.2464876575631
1,pre_label_token,17,4096,4096,1000000.0,0.19784283638000488,False,3400,1190,0.19651000201702118,0.21805053037755628,804.9049682617188,893.1349789915967
1,pre_label_token,18,4096,4096,1000000.0,0.19783827662467957,False,3400,1190,0.19650565087795258,0.21808410933037767,804.8871459960938,893.2725183823529
1,pre_label_token,19,4096,4096,1000000.0,0.19784094393253326,False,3400,1190,0.19649118185043335,0.21811575689235654,804.827880859375,893.4021139705883
1,pre_label_token,20,4096,4096,1000000.0,0.19783556461334229,False,3400,1190,0.19644805788993835,0.2179925806382123,804.6512451171875,892.8976102941176
1,pre_label_token,21,4096,4096,1000000.0,0.19783006608486176,False,3400,1190,0.1964365839958191,0.21797172642555557,804.604248046875,892.8121520483194
1,pre_label_token,22,4096,4096,1000000.0,0.1978280395269394,False,3400,1190,0.1964206099510193,0.21794883503633386,804.538818359375,892.7184086134454
1,pre_label_token,23,4096,4096,1000000.0,0.19782909750938416,False,3400,1190,0.19641131162643433,0.21793553648876543,804.5006103515625,892.6639640231092
1,pre_label_token,24,4096,4096,1000000.0,0.19783037900924683,False,3400,1190,0.19640202820301056,0.21792469986346588,804.4627075195312,892.6195640756303
1,pre_label_token,25,4096,4096,1000000.0,0.1978338211774826,False,3400,1190,0.1964046061038971,0.2179374742908638,804.4732055664062,892.671881565126
1,pre_label_token,26,4096,4096,1000000.0,0.1978403478860855,False,3400,1190,0.19641047716140747,0.21792964133895745,804.497314453125,892.6398043592437
1,pre_label_token,27,4096,4096,1000000.0,0.19783847033977509,False,3400,1190,0.1964067965745926,0.21794151498490022,804.4822387695312,892.6884519432773
1,pre_label_token,28,4096,4096,1000000.0,0.19783851504325867,False,3400,1190,0.19641368091106415,0.21794209360074596,804.5104370117188,892.6907825630252
1,first_label_token,0,4096,4096,3162277.6601683795,0.19793546199798584,False,3400,1190,0.19732291996479034,0.21719662802559989,808.2346801757812,889.6374015231092
1,first_label_token,1,4096,4096,100000000.0,0.19794093072414398,True,3400,1190,0.19781193137168884,0.21712409107624983,810.2376708984375,889.3402704831933
1,first_label_token,2,4096,4096,100000000.0,0.1979409009218216,True,3400,1190,0.19781167805194855,0.21712469854274719,810.2367553710938,889.3427389705882
1,first_label_token,3,4096,4096,31622776.60168379,0.197940856218338,False,3400,1190,0.1977762132883072,0.21713926491617155,810.0913696289062,889.4024290966387
1,first_label_token,4,4096,4096,3162277.6601683795,0.19793637096881866,False,3400,1190,0.19733040034770966,0.2173250823461709,808.2652587890625,890.1635241596639
1,first_label_token,5,4096,4096,3162277.6601683795,0.19793808460235596,False,3400,1190,0.1973339021205902,0.21735594132367303,808.2796630859375,890.2898831407563
1,first_label_token,6,4096,4096,3162277.6601683795,0.19793851673603058,False,3400,1190,0.19733303785324097,0.2173421443009577,808.276123046875,890.2334230567227
1,first_label_token,7,4096,4096,10000000.0,0.19794009625911713,False,3400,1190,0.19766578078269958,0.21717610399262244,809.638916015625,889.5533153886555
1,first_label_token,8,4096,4096,10000000.0,0.19794012606143951,False,3400,1190,0.1976667195558548,0.2171995371329684,809.6428833007812,889.6492778361345
1,first_label_token,9,4096,4096,3162277.6601683795,0.19793809950351715,False,3400,1190,0.19734063744544983,0.2173922194152319,808.3072509765625,890.4385241596639
1,first_label_token,10,4096,4096,3162277.6601683795,0.19793890416622162,False,3400,1190,0.19734317064285278,0.21738379342215403,808.317626953125,890.4040244222689
1,first_label_token,11,4096,4096,3162277.6601683795,0.1979392170906067,False,3400,1190,0.19734160602092743,0.2173878565555861,808.3112182617188,890.4206473214285
1,first_label_token,12,4096,4096,3162277.6601683795,0.19793696701526642,False,3400,1190,0.19733552634716034,0.21733789684391824,808.2863159179688,890.2160057773109
1,first_label_token,13,4096,4096,1000000.0,0.1979222148656845,False,3400,1190,0.1964106261730194,0.2177354187524619,804.4979248046875,891.844275210084
1,first_label_token,14,4096,4096,1000000.0,0.1979207545518875,False,3400,1190,0.19641238451004028,0.2176813301919889,804.505126953125,891.6227153361344
1,first_label_token,15,4096,4096,1000000.0,0.19792021811008453,False,3400,1190,0.19640904664993286,0.2176711779682576,804.491455078125,891.581125262605
1,first_label_token,16,4096,4096,1000000.0,0.19792833924293518,False,3400,1190,0.19641615450382233,0.21762798694001526,804.5205688476562,891.4042410714286
1,first_label_token,17,4096,4096,1000000.0,0.1979275643825531,False,3400,1190,0.19641923904418945,0.2175949481355042,804.5331420898438,891.2689141281512
1,first_label_token,18,4096,4096,3162277.6601683795,0.19793035089969635,False,3400,1190,0.19733208417892456,0.2173480298338818,808.2721557617188,890.2575105042017
1,first_label_token,19,4096,4096,3162277.6601683795,0.19793173670768738,False,3400,1190,0.19733211398124695,0.21734325024260193,808.2723388671875,890.2379398634454
1,first_label_token,20,4096,4096,3162277.6601683795,0.1979297399520874,False,3400,1190,0.19733019173145294,0.21734963264785895,808.2644653320312,890.2640625
1,first_label_token,21,4096,4096,3162277.6601683795,0.19792933762073517,False,3400,1190,0.19733074307441711,0.21732269094771697,808.2667236328125,890.1537421218487
1,first_label_token,22,4096,4096,3162277.6601683795,0.19792921841144562,False,3400,1190,0.19733145833015442,0.21733548941732456,808.26953125,890.2062106092437
1,first_label_token,23,4096,4096,3162277.6601683795,0.19793081283569336,False,3400,1190,0.19733282923698425,0.21732331604516808,808.2752685546875,890.1563353466387
1,first_label_token,24,4096,4096,3162277.6601683795,0.19793079793453217,False,3400,1190,0.19733308255672455,0.21731699614965616,808.2763671875,890.1304359243697
1,first_label_token,25,4096,4096,3162277.6601683795,0.19793075323104858,False,3400,1190,0.19733268022537231,0.21732399563829438,808.2747192382812,890.1590861344538
1,first_label_token,26,4096,4096,3162277.6601683795,0.1979312300682068,False,3400,1190,0.19733265042304993,0.21730448618656448,808.2745361328125,890.079168855042
1,first_label_token,27,4096,4096,3162277.6601683795,0.1979314535856247,False,3400,1190,0.19733285903930664,0.21730777996928752,808.275390625,890.0926601890757
1,first_label_token,28,4096,4096,3162277.6601683795,0.19793298840522766,False,3400,1190,0.19733357429504395,0.21729712125633946,808.2784423828125,890.0490283613445
