task,arm,row,start_layer,mean_delta_all,sem_all,n_all,mean_delta_test40,sem_test40,n_test40
english-french,payload_zero,cue1,0,-0.05604295805096626,0.009838813079756887,170,-0.05316295474767685,0.018332917676043725,40
english-french,payload_zero,cue1,1,-0.06536448001861572,0.009702119342166457,170,-0.06765773147344589,0.01788910044414752,40
english-french,payload_zero,cue1,2,-0.0669482946395874,0.009764483302777417,170,-0.06893832981586456,0.01755112777073274,40
english-french,payload_zero,cue1,3,-0.06660348922014236,0.008843258872197337,170,-0.06948872655630112,0.018455655331406817,40
english-french,payload_zero,cue1,4,-0.05705522745847702,0.008136040838777584,170,-0.060254015028476715,0.01771793826713745,40
english-french,payload_zero,cue1,5,-0.05971473082900047,0.0076455206540509075,170,-0.05748875066637993,0.01533249751282028,40
english-french,payload_zero,cue1,6,-0.06972099095582962,0.006982389853891096,170,-0.07302142679691315,0.013290832458085187,40
english-french,payload_zero,cue1,7,-0.05455654487013817,0.005589905402896686,170,-0.05710003897547722,0.009719682433031413,40
english-french,payload_zero,cue1,8,-0.024767816066741943,0.002996665279441906,170,-0.02742196060717106,0.0051135103860536334,40
english-french,payload_zero,cue1,9,-0.017774272710084915,0.0025493311774301293,170,-0.02243657596409321,0.004565425402522312,40
english-french,payload_zero,cue1,10,-0.014862402342259884,0.002198444898234191,170,-0.019214177504181862,0.00399832920577786,40
english-french,payload_zero,cue1,11,-0.002955379895865917,0.0010629973543592164,170,-0.004883625544607639,0.0024368710456080496,40
english-french,payload_zero,cue1,12,-0.0019796343985944986,0.0008799180781872539,170,-0.004394876305013895,0.0017445042597534573,40
english-french,payload_zero,cue1,13,0.0010721354046836495,0.0007798215813866985,170,0.000600476167164743,0.0011584860127156966,40
english-french,payload_zero,cue1,14,0.0011822909582406282,0.0006400628890770927,170,9.403936928720213e-06,0.0011455634267978471,40
english-french,payload_zero,cue1,15,0.001958313398063183,0.0005195868612717889,170,0.0011703446507453918,0.0010526907846688512,40
english-french,payload_zero,cue1,16,0.0012221047654747963,0.00042960545076507566,170,0.0011660028249025345,0.0007877963643003002,40
english-french,payload_zero,cue1,17,0.0018656322499737144,0.00043231758104566356,170,0.0013673395151272416,0.0006819888404585664,40
english-french,payload_zero,cue1,18,0.0014267945662140846,0.00042044880121927926,170,0.001417777268216014,0.0008383548321943189,40
english-french,payload_zero,cue1,19,0.0009343975689262152,0.00033501317949360753,170,0.0008066979935392737,0.0006132371978490805,40
english-french,payload_zero,cue1,20,0.0007149119046516716,0.0002674788354873483,170,0.000241454501519911,0.000502827512598328,40
english-french,payload_zero,cue1,21,0.0005078887334093451,0.0002538652014895467,170,0.00010173115879297256,0.0005344227724185424,40
english-french,payload_zero,cue1,22,0.0003999251639470458,0.00026848105832322786,170,0.00045935940579511225,0.0005641535258803066,40
english-french,payload_zero,cue1,23,0.00044583436101675034,0.0002625116502541459,170,0.0003653079329524189,0.0005929207160623885,40
english-french,payload_zero,cue1,24,0.00032785983057692647,0.00022708258014445676,170,-0.0003369433688931167,0.0005220148428256705,40
english-french,payload_zero,cue1,25,0.00044324647751636803,0.00023002208736484314,170,0.00017625112377572805,0.0004932340315534425,40
english-french,payload_zero,cue1,26,0.00014418493083212525,0.00022825360799187447,170,-0.00012051966041326523,0.00044066527482265397,40
english-french,payload_zero,cue1,27,0.0,0.0,170,0.0,0.0,40
english-french,payload_zero,target1,0,-3.0630486011505127,0.14801206043504045,170,-3.624518632888794,0.3343456100663413,40
english-french,payload_zero,target1,1,-3.0614707469940186,0.14830800810268685,170,-3.622952938079834,0.335152030436757,40
english-french,payload_zero,target1,2,-3.056295871734619,0.14839595399582817,170,-3.6162688732147217,0.3340204709631796,40
english-french,payload_zero,target1,3,-3.0719916820526123,0.14881931760762857,170,-3.6277194023132324,0.3354505175577813,40
english-french,payload_zero,target1,4,-3.0593631267547607,0.14860641521988677,170,-3.6300365924835205,0.33610079576410473,40
english-french,payload_zero,target1,5,-3.0005931854248047,0.14458014087092783,170,-3.564465284347534,0.32526912110569706,40
english-french,payload_zero,target1,6,-2.882937431335449,0.13903504213600015,170,-3.4278793334960938,0.30598332085170576,40
english-french,payload_zero,target1,7,-2.2884933948516846,0.11844501504975281,170,-2.7493579387664795,0.24982154407352491,40
english-french,payload_zero,target1,8,-1.510122537612915,0.0863007133916576,170,-1.7927875518798828,0.15215316908824705,40
english-french,payload_zero,target1,9,-0.979289174079895,0.06523863656397294,170,-1.1814247369766235,0.1026207524398097,40
english-french,payload_zero,target1,10,-0.7348961234092712,0.053798456679775564,170,-0.8951029777526855,0.07966245418183673,40
english-french,payload_zero,target1,11,-0.5374277234077454,0.044712952883795044,170,-0.6467522978782654,0.06755957987328502,40
english-french,payload_zero,target1,12,-0.2843438684940338,0.02791635473148399,170,-0.3379925787448883,0.046495961412653705,40
english-french,payload_zero,target1,13,-0.24139994382858276,0.025103640449936595,170,-0.2891233563423157,0.041188103250825954,40
